Order_ID,Order_Date,Order_Month,Region,Channel,Customer_ID,Product_Category,Product,Units,Unit_Price,Discount_Pct,Shipping_Cost,COGS_Unit,Returned_Flag,Payment_Method,Gross_Revenue,Discount_Amount,Net_Revenue,COGS,Gross_Profit
O2025000628,2025-04-20,2025-04-01,Southeast,Website,C10009,Apparel,Leggings,1,23.56,0.02,6.01,13.66,0,PayPal,23.56,0.47,23.09,13.66,3.42
O2025000629,2025-04-20,2025-04-01,Southeast,Website,C10769,Beauty,Vitamin C Serum,2,20.47,0.17,6.89,10.05,0,Card,40.94,6.96,33.98,20.1,6.99
O2025000630,2025-04-20,2025-04-01,Midwest,Website,C10355,Home,LED Lamp,2,41.82,0.13,2.63,20.84,0,Card,83.64,10.87,72.77,41.68,28.46
O2025000631,2025-04-20,2025-04-01,Southwest,Website,C10225,Electronics,Wireless Earbuds,2,67.04,0.04,4.31,30.2,0,Apple Pay,134.08,5.36,128.72,60.4,64.01
O2025000632,2025-04-20,2025-04-01,West,Website,C10474,Home,Vacuum Filter,3,50.57,0.09,5.23,25.27,0,Card,151.71,13.65,138.06,75.81,57.02
O2025000633,2025-04-20,2025-04-01,West,Website,C10599,Sports,Resistance Bands,4,27.28,0.19,7.81,15.96,0,Card,109.12,20.73,88.39,63.84,16.74
O2025000634,2025-04-20,2025-04-01,Midwest,Website,C10431,Pet,Dog Treats,1,15.37,0.0,4.31,8.08,0,Card,15.37,0.0,15.37,8.08,2.98
O2025000635,2025-04-21,2025-04-01,Midwest,Marketplace,C10058,Home,Storage Bins,3,42.09,0.06,6.93,23.62,0,Card,126.27,7.58,118.69,70.86,40.9
O2025000636,2025-04-21,2025-04-01,Southeast,Retail Partner,C10303,Apparel,Athletic Tee,1,26.47,0.14,3.37,15.18,1,PayPal,26.47,3.71,22.76,15.18,4.21
O2025000637,2025-04-21,2025-04-01,Southeast,Website,C10339,Beauty,Hair Mask,2,31.89,0.15,8.76,16.65,0,PayPal,63.78,9.57,54.21,33.3,12.15
O2025000638,2025-04-21,2025-04-01,West,Retail Partner,C10560,Beauty,Vitamin C Serum,2,27.34,0.01,3.56,13.96,0,Afterpay,54.68,0.55,54.13,27.92,22.65
O2025000639,2025-04-21,2025-04-01,Northeast,Marketplace,C10604,Beauty,Sunscreen,3,22.2,0.05,2.53,9.82,0,PayPal,66.6,3.33,63.27,29.46,31.28
O2025000640,2025-04-21,2025-04-01,Northeast,Website,C10360,Beauty,Sunscreen,1,18.5,0.1,4.88,9.55,0,Card,18.5,1.85,16.65,9.55,2.22
O2025000641,2025-04-21,2025-04-01,Southwest,Website,C10269,Home,Vacuum Filter,2,56.8,0.19,5.82,29.76,0,Card,113.6,21.58,92.02,59.52,26.68
O2025000642,2025-04-22,2025-04-01,Midwest,Retail Partner,C10365,Apparel,Leggings,4,32.19,0.09,4.56,13.19,0,PayPal,128.76,11.59,117.17,52.76,59.85
O2025000643,2025-04-22,2025-04-01,Southeast,Website,C10127,Beauty,Moisturizer,1,23.96,0.0,6.53,9.61,1,Afterpay,23.96,0.0,23.96,9.61,7.82
O2025000644,2025-04-22,2025-04-01,West,Website,C10029,Home,LED Lamp,1,59.79,0.16,4.87,35.58,0,Card,59.79,9.57,50.22,35.58,9.77
O2025000645,2025-04-22,2025-04-01,Southeast,Marketplace,C10155,Beauty,Sunscreen,2,27.68,0.12,3.14,11.36,0,Afterpay,55.36,6.64,48.72,22.72,22.86
O2025000646,2025-04-22,2025-04-01,Midwest,Marketplace,C10533,Apparel,Socks Pack,3,28.67,0.09,5.43,16.11,0,Card,86.01,7.74,78.27,48.33,24.51
O2025000647,2025-04-22,2025-04-01,Northeast,Retail Partner,C10524,Sports,Yoga Mat,2,28.18,0.01,3.09,14.79,0,Card,56.36,0.56,55.8,29.58,23.13
O2025000648,2025-04-22,2025-04-01,West,Website,C10074,Electronics,Smart Watch,3,52.92,0.17,7.71,30.0,0,PayPal,158.76,26.99,131.77,90.0,34.06
O2025000649,2025-04-22,2025-04-01,Northeast,Website,C10666,Beauty,Sunscreen,5,23.29,0.11,7.0,11.85,0,Afterpay,116.45,12.81,103.64,59.25,37.39
O2025000650,2025-04-22,2025-04-01,Southeast,Website,C10772,Beauty,Hair Mask,1,17.35,0.12,2.9,8.86,0,Apple Pay,17.35,2.08,15.27,8.86,3.51
O2025000651,2025-04-22,2025-04-01,West,Website,C10218,Electronics,Portable Charger,3,63.14,0.11,2.5,28.05,0,Apple Pay,189.42,20.84,168.58,84.15,81.93
O2025000652,2025-04-22,2025-04-01,West,Marketplace,C10429,Apparel,Leggings,2,28.66,0.15,4.64,14.87,0,PayPal,57.32,8.6,48.72,29.74,14.34
O2025000653,2025-04-23,2025-04-01,West,Retail Partner,C10341,Apparel,Hoodie,1,31.03,0.15,3.51,17.95,0,PayPal,31.03,4.65,26.38,17.95,4.92
O2025000654,2025-04-23,2025-04-01,West,Website,C10319,Electronics,Smart Watch,3,67.05,0.21,3.66,29.88,0,Card,201.15,42.24,158.91,89.64,65.61
O2025000655,2025-04-23,2025-04-01,Southeast,Website,C10871,Sports,Water Bottle,2,22.58,0.02,4.46,13.21,0,PayPal,45.16,0.9,44.26,26.42,13.38
O2025000656,2025-04-24,2025-04-01,Northeast,Website,C10595,Home,Vacuum Filter,1,56.55,0.08,7.46,25.46,0,Card,56.55,4.52,52.03,25.46,19.11
O2025000657,2025-04-24,2025-04-01,Midwest,Website,C10628,Home,Vacuum Filter,2,34.96,0.06,6.67,18.48,0,Card,69.92,4.2,65.72,36.96,22.09
O2025000658,2025-04-24,2025-04-01,Northeast,Marketplace,C10796,Home,LED Lamp,3,49.02,0.24,2.5,28.58,0,Afterpay,147.06,35.29,111.77,85.74,23.53
O2025000659,2025-04-24,2025-04-01,West,Retail Partner,C10435,Electronics,Wireless Earbuds,2,65.88,0.07,3.59,37.19,0,Card,131.76,9.22,122.54,74.38,44.57
O2025000660,2025-04-24,2025-04-01,Northeast,Website,C10151,Pet,Chew Toy,1,17.58,0.0,5.65,8.12,0,Card,17.58,0.0,17.58,8.12,3.81
O2025000661,2025-04-24,2025-04-01,Southeast,Marketplace,C10631,Home,Air Fryer,2,62.3,0.12,5.02,31.92,0,PayPal,124.6,14.95,109.65,63.84,40.79
O2025000662,2025-04-24,2025-04-01,Northeast,Retail Partner,C10361,Pet,Dog Treats,3,19.8,0.04,3.82,11.06,0,Card,59.4,2.38,57.02,33.18,20.02
O2025000663,2025-04-24,2025-04-01,Northeast,Website,C10857,Apparel,Athletic Tee,7,33.82,0.04,6.41,20.16,0,Card,236.74,9.47,227.27,141.12,79.74
O2025000664,2025-04-24,2025-04-01,Midwest,Retail Partner,C10876,Sports,Running Belt,3,26.43,0.06,5.86,14.48,0,Card,79.29,4.76,74.53,43.44,25.23
O2025000665,2025-04-24,2025-04-01,Northeast,Marketplace,C10349,Home,Storage Bins,3,43.37,0.03,5.78,25.35,0,Card,130.11,3.9,126.21,76.05,44.38
O2025000666,2025-04-24,2025-04-01,West,Marketplace,C10777,Electronics,Portable Charger,2,84.4,0.03,4.09,42.49,1,Apple Pay,168.8,5.06,163.74,84.98,74.67
O2025000667,2025-04-24,2025-04-01,Southwest,Website,C10660,Sports,Water Bottle,2,27.47,0.23,4.5,14.38,0,Card,54.94,12.64,42.3,28.76,9.04
O2025000668,2025-04-24,2025-04-01,Southeast,Website,C10351,Sports,Running Belt,3,22.17,0.08,6.64,9.99,0,Card,66.51,5.32,61.19,29.97,24.58
O2025000669,2025-04-25,2025-04-01,West,Website,C10603,Pet,Chew Toy,1,17.59,0.02,8.78,8.42,0,Card,17.59,0.35,17.24,8.42,0.04
O2025000670,2025-04-25,2025-04-01,West,Retail Partner,C10326,Electronics,Wireless Earbuds,4,45.72,0.13,3.87,21.51,0,Card,182.88,23.77,159.11,86.04,69.2
O2025000671,2025-04-25,2025-04-01,Southeast,Marketplace,C10746,Electronics,Bluetooth Speaker,1,57.24,0.21,6.32,33.94,0,Card,57.24,12.02,45.22,33.94,4.96
O2025000672,2025-04-25,2025-04-01,West,Website,C10734,Apparel,Socks Pack,1,24.73,0.0,5.85,14.66,1,Card,24.73,0.0,24.73,14.66,4.22
O2025000673,2025-04-25,2025-04-01,West,Website,C10855,Sports,Yoga Mat,5,23.1,0.06,4.59,13.57,0,Apple Pay,115.5,6.93,108.57,67.85,36.13
O2025000674,2025-04-25,2025-04-01,Southwest,Website,C10075,Electronics,Portable Charger,3,53.7,0.11,5.51,25.94,0,Card,161.1,17.72,143.38,77.82,60.05
O2025000675,2025-04-26,2025-04-01,Southeast,Marketplace,C10642,Pet,Dog Treats,3,20.34,0.06,3.24,12.03,0,PayPal,61.02,3.66,57.36,36.09,18.03
O2025000676,2025-04-26,2025-04-01,West,Marketplace,C10106,Electronics,Smart Watch,2,58.14,0.15,6.7,30.74,0,Card,116.28,17.44,98.84,61.48,30.66
O2025000677,2025-04-26,2025-04-01,West,Retail Partner,C10745,Sports,Water Bottle,2,14.4,0.0,3.73,6.34,0,Card,28.8,0.0,28.8,12.68,12.39
O2025000678,2025-04-26,2025-04-01,Southeast,Marketplace,C10513,Sports,Yoga Mat,1,19.62,0.07,5.7,9.73,0,Card,19.62,1.37,18.25,9.73,2.82
O2025000679,2025-04-26,2025-04-01,Northeast,Website,C10437,Pet,Pet Shampoo,3,14.49,0.08,3.87,6.11,0,Card,43.47,3.48,39.99,18.33,17.79
O2025000680,2025-04-26,2025-04-01,West,Website,C10511,Electronics,Wireless Earbuds,2,42.61,0.12,4.92,21.57,0,Card,85.22,10.23,74.99,43.14,26.93
O2025000681,2025-04-26,2025-04-01,Southwest,Marketplace,C10826,Apparel,Leggings,3,24.64,0.12,4.37,14.54,1,PayPal,73.92,8.87,65.05,43.62,17.06
O2025000682,2025-04-27,2025-04-01,Southeast,Retail Partner,C10512,Apparel,Socks Pack,3,31.34,0.04,3.55,15.14,0,Apple Pay,94.02,3.76,90.26,45.42,41.29
O2025000683,2025-04-27,2025-04-01,Midwest,Website,C10851,Apparel,Hoodie,2,19.67,0.06,4.88,9.36,0,Card,39.34,2.36,36.98,18.72,13.38
O2025000684,2025-04-27,2025-04-01,Southeast,Website,C10688,Pet,Chew Toy,3,10.1,0.0,6.02,4.19,0,Card,30.3,0.0,30.3,12.57,11.71
O2025000685,2025-04-27,2025-04-01,West,Website,C10879,Home,LED Lamp,3,43.56,0.24,7.03,21.67,0,Card,130.68,31.36,99.32,65.01,27.28
O2025000686,2025-04-27,2025-04-01,Southeast,Website,C10793,Apparel,Leggings,3,43.26,0.06,7.62,23.18,0,PayPal,129.78,7.79,121.99,69.54,44.83
O2025000687,2025-04-27,2025-04-01,Northeast,Website,C10063,Sports,Running Belt,1,19.22,0.07,3.58,11.25,1,Afterpay,19.22,1.35,17.87,11.25,3.04
O2025000688,2025-04-28,2025-04-01,Northeast,Website,C10359,Pet,Pet Shampoo,3,19.15,0.11,4.8,8.97,0,Afterpay,57.45,6.32,51.13,26.91,19.42
O2025000689,2025-04-28,2025-04-01,Southeast,Website,C10339,Sports,Running Belt,3,20.09,0.13,3.46,9.04,0,PayPal,60.27,7.84,52.43,27.12,21.85
O2025000690,2025-04-28,2025-04-01,West,Website,C10293,Home,Vacuum Filter,1,53.72,0.11,7.59,31.55,1,Apple Pay,53.72,5.91,47.81,31.55,8.67
O2025000691,2025-04-28,2025-04-01,Northeast,Retail Partner,C10482,Apparel,Leggings,2,34.38,0.04,2.33,14.46,0,Card,68.76,2.75,66.01,28.92,34.76
O2025000692,2025-04-28,2025-04-01,Midwest,Retail Partner,C10764,Sports,Resistance Bands,1,21.32,0.0,4.66,10.08,0,Card,21.32,0.0,21.32,10.08,6.58
O2025000693,2025-04-28,2025-04-01,West,Website,C10149,Home,LED Lamp,4,56.95,0.08,4.5,28.34,0,Card,227.8,18.22,209.58,113.36,91.72
O2025000694,2025-04-28,2025-04-01,Northeast,Marketplace,C10220,Home,Air Fryer,3,34.41,0.06,7.2,20.28,0,PayPal,103.23,6.19,97.04,60.84,29.0
O2025000695,2025-04-28,2025-04-01,Southeast,Marketplace,C10277,Electronics,Portable Charger,2,61.97,0.08,4.43,32.25,0,Apple Pay,123.94,9.92,114.02,64.5,45.09
O2025000696,2025-04-29,2025-04-01,West,Website,C10787,Beauty,Sunscreen,6,20.27,0.09,4.99,11.65,0,Card,121.62,10.95,110.67,69.9,35.78
O2025000697,2025-04-29,2025-04-01,Northeast,Website,C10087,Apparel,Athletic Tee,2,27.19,0.11,5.61,15.78,0,Card,54.38,5.98,48.4,31.56,11.23
O2025000698,2025-04-29,2025-04-01,West,Website,C10636,Home,Air Fryer,3,39.1,0.18,5.55,21.53,0,Card,117.3,21.11,96.19,64.59,26.05
O2025000699,2025-04-30,2025-04-01,West,Website,C10170,Beauty,Vitamin C Serum,2,29.6,0.08,5.13,16.53,1,Apple Pay,59.2,4.74,54.46,33.06,16.27
O2025000700,2025-04-30,2025-04-01,Northeast,Website,C10761,Apparel,Hoodie,1,19.68,0.0,6.57,8.68,0,PayPal,19.68,0.0,19.68,8.68,4.43
O2025000701,2025-04-30,2025-04-01,Midwest,Marketplace,C10825,Electronics,Wireless Earbuds,2,62.27,0.16,7.5,35.06,0,Card,124.54,19.93,104.61,70.12,26.99
O2025000702,2025-05-01,2025-05-01,Midwest,Website,C10573,Electronics,Smart Watch,3,60.74,0.15,6.91,34.02,0,PayPal,182.22,27.33,154.89,102.06,45.92
O2025000703,2025-05-01,2025-05-01,Southwest,Website,C10589,Pet,Dog Treats,3,15.81,0.0,4.54,7.34,0,Card,47.43,0.0,47.43,22.02,20.87
O2025000704,2025-05-01,2025-05-01,Southeast,Marketplace,C10095,Electronics,Portable Charger,2,48.81,0.16,2.5,21.53,0,Card,97.62,15.62,82.0,43.06,36.44
O2025000705,2025-05-01,2025-05-01,Southeast,Website,C10741,Sports,Yoga Mat,3,16.34,0.1,5.59,7.41,0,Card,49.02,4.9,44.12,22.23,16.3
O2025000706,2025-05-01,2025-05-01,Southeast,Retail Partner,C10643,Apparel,Athletic Tee,3,23.85,0.05,1.5,13.58,0,Apple Pay,71.55,3.58,67.97,40.74,25.73
O2025000707,2025-05-01,2025-05-01,Southeast,Website,C10053,Sports,Yoga Mat,1,24.05,0.1,6.58,12.98,0,PayPal,24.05,2.41,21.64,12.98,2.08
O2025000708,2025-05-01,2025-05-01,Northeast,Website,C10446,Electronics,Bluetooth Speaker,1,57.54,0.12,6.49,28.53,0,PayPal,57.54,6.9,50.64,28.53,15.62
O2025000709,2025-05-02,2025-05-01,West,Marketplace,C10429,Home,Storage Bins,2,46.77,0.16,3.25,19.53,0,Card,93.54,14.97,78.57,39.06,36.26
O2025000710,2025-05-02,2025-05-01,West,Website,C10165,Sports,Yoga Mat,2,28.27,0.17,6.42,16.36,0,PayPal,56.54,9.61,46.93,32.72,7.79
O2025000711,2025-05-02,2025-05-01,Southeast,Marketplace,C10895,Apparel,Socks Pack,1,24.28,0.12,4.23,9.77,0,PayPal,24.28,2.91,21.37,9.77,7.37
O2025000712,2025-05-02,2025-05-01,Southwest,Website,C10091,Sports,Water Bottle,3,23.54,0.09,7.63,10.4,1,PayPal,70.62,6.36,64.26,31.2,25.43
O2025000713,2025-05-02,2025-05-01,Midwest,Website,C10591,Pet,Cat Litter,3,21.38,0.26,4.04,12.41,0,Card,64.14,16.68,47.46,37.23,6.19
O2025000714,2025-05-02,2025-05-01,Southeast,Marketplace,C10236,Sports,Water Bottle,2,24.61,0.04,3.92,12.41,0,PayPal,49.22,1.97,47.25,24.82,18.51
O2025000715,2025-05-02,2025-05-01,Southeast,Website,C10743,Home,Air Fryer,3,49.07,0.07,4.24,23.01,0,Card,147.21,10.3,136.91,69.03,63.64
O2025000716,2025-05-03,2025-05-01,West,Marketplace,C10112,Sports,Resistance Bands,4,22.5,0.09,5.82,11.29,0,Card,90.0,8.1,81.9,45.16,30.92
O2025000717,2025-05-03,2025-05-01,Southeast,Website,C10319,Electronics,Bluetooth Speaker,1,84.43,0.14,3.56,44.4,0,PayPal,84.43,11.82,72.61,44.4,24.65
O2025000718,2025-05-03,2025-05-01,Midwest,Website,C10122,Beauty,Hair Mask,1,27.68,0.17,9.37,14.87,0,Card,27.68,4.71,22.97,14.87,-1.27
O2025000719,2025-05-03,2025-05-01,West,Retail Partner,C10241,Apparel,Leggings,2,23.92,0.0,2.84,12.18,0,PayPal,47.84,0.0,47.84,24.36,20.64
O2025000720,2025-05-03,2025-05-01,Southeast,Website,C10759,Home,LED Lamp,2,51.12,0.18,8.48,20.93,0,Afterpay,102.24,18.4,83.84,41.86,33.5
O2025000721,2025-05-03,2025-05-01,West,Website,C10729,Sports,Water Bottle,2,30.07,0.01,4.89,12.99,0,Card,60.14,0.6,59.54,25.98,28.67
O2025000722,2025-05-04,2025-05-01,Northeast,Website,C10855,Pet,Cat Litter,1,23.72,0.27,4.84,10.74,0,Card,23.72,6.4,17.32,10.74,1.74
O2025000723,2025-05-04,2025-05-01,Southwest,Marketplace,C10213,Electronics,Bluetooth Speaker,2,59.75,0.07,4.15,29.47,0,Card,119.5,8.36,111.14,58.94,48.05
O2025000724,2025-05-04,2025-05-01,West,Website,C10895,Apparel,Leggings,1,30.92,0.17,4.06,15.94,0,PayPal,30.92,5.26,25.66,15.94,5.66
O2025000725,2025-05-04,2025-05-01,West,Website,C10726,Home,Vacuum Filter,2,50.21,0.07,6.17,28.04,0,PayPal,100.42,7.03,93.39,56.08,31.14
O2025000726,2025-05-04,2025-05-01,West,Marketplace,C10503,Apparel,Hoodie,1,26.57,0.17,7.51,11.74,0,Card,26.57,4.52,22.05,11.74,2.8
O2025000727,2025-05-04,2025-05-01,Southwest,Marketplace,C10471,Home,Vacuum Filter,1,51.73,0.07,5.59,21.85,0,PayPal,51.73,3.62,48.11,21.85,20.67
O2025000728,2025-05-05,2025-05-01,West,Marketplace,C10509,Sports,Water Bottle,2,25.13,0.13,3.82,14.23,0,Apple Pay,50.26,6.53,43.73,28.46,11.45
O2025000729,2025-05-05,2025-05-01,Southeast,Retail Partner,C10687,Apparel,Athletic Tee,3,26.95,0.09,3.46,13.99,0,Card,80.85,7.28,73.57,41.97,28.14
O2025000730,2025-05-05,2025-05-01,Midwest,Website,C10053,Apparel,Hoodie,3,36.05,0.1,4.0,17.15,0,Card,108.15,10.82,97.33,51.45,41.88
O2025000731,2025-05-05,2025-05-01,Northeast,Retail Partner,C10833,Beauty,Moisturizer,1,25.83,0.15,1.5,10.71,0,Card,25.83,3.87,21.96,10.71,9.75
O2025000732,2025-05-05,2025-05-01,Northeast,Website,C10106,Home,Storage Bins,1,59.11,0.06,5.62,25.92,0,Card,59.11,3.55,55.56,25.92,24.02
O2025000733,2025-05-06,2025-05-01,Midwest,Website,C10108,Sports,Resistance Bands,2,32.32,0.07,2.5,18.1,0,PayPal,64.64,4.52,60.12,36.2,21.42
O2025000734,2025-05-06,2025-05-01,Southwest,Website,C10693,Sports,Yoga Mat,2,32.4,0.0,4.28,16.34,0,Card,64.8,0.0,64.8,32.68,27.84
O2025000735,2025-05-06,2025-05-01,West,Website,C10430,Electronics,Smart Watch,5,62.9,0.08,5.49,25.41,0,Card,314.5,25.16,289.34,127.05,156.8
O2025000736,2025-05-06,2025-05-01,Northeast,Website,C10513,Home,Vacuum Filter,1,43.44,0.06,4.69,21.69,0,Apple Pay,43.44,2.61,40.83,21.69,14.45
O2025000737,2025-05-06,2025-05-01,West,Marketplace,C10364,Apparel,Athletic Tee,1,16.98,0.18,4.93,8.28,0,Apple Pay,16.98,3.06,13.92,8.28,0.71
O2025000738,2025-05-06,2025-05-01,Southeast,Website,C10510,Beauty,Moisturizer,3,27.81,0.14,8.12,15.36,0,Apple Pay,83.43,11.68,71.75,46.08,17.55
O2025000739,2025-05-07,2025-05-01,Southeast,Website,C10648,Home,Storage Bins,1,69.51,0.04,7.08,29.12,0,Card,69.51,2.78,66.73,29.12,30.53
O2025000740,2025-05-07,2025-05-01,West,Retail Partner,C10677,Sports,Water Bottle,2,14.51,0.12,4.84,6.95,0,Apple Pay,29.02,3.48,25.54,13.9,6.8
O2025000741,2025-05-07,2025-05-01,West,Marketplace,C10652,Beauty,Moisturizer,2,18.6,0.21,5.77,10.85,0,PayPal,37.2,7.81,29.39,21.7,1.92
O2025000742,2025-05-08,2025-05-01,Southwest,Website,C10731,Apparel,Hoodie,1,30.96,0.07,5.8,16.88,0,Card,30.96,2.17,28.79,16.88,6.11
O2025000743,2025-05-08,2025-05-01,Southeast,Website,C10688,Beauty,Hair Mask,2,31.98,0.01,8.51,16.96,0,Card,63.96,0.64,63.32,33.92,20.89
O2025000744,2025-05-08,2025-05-01,Midwest,Website,C10639,Electronics,Smart Watch,1,35.58,0.26,4.29,17.1,0,Afterpay,35.58,9.25,26.33,17.1,4.94
O2025000745,2025-05-08,2025-05-01,West,Retail Partner,C10702,Electronics,Portable Charger,4,58.59,0.13,3.59,26.37,0,Afterpay,234.36,30.47,203.89,105.48,94.82
O2025000746,2025-05-08,2025-05-01,Southeast,Marketplace,C10009,Electronics,Wireless Earbuds,1,63.77,0.17,5.63,26.69,0,Card,63.77,10.84,52.93,26.69,20.61
O2025000747,2025-05-09,2025-05-01,West,Website,C10819,Apparel,Athletic Tee,4,17.45,0.27,5.91,8.04,0,Apple Pay,69.8,18.85,50.95,32.16,12.88
O2025000748,2025-05-10,2025-05-01,West,Marketplace,C10489,Home,Air Fryer,1,54.8,0.06,6.45,25.91,0,Card,54.8,3.29,51.51,25.91,19.15
O2025000749,2025-05-10,2025-05-01,Midwest,Website,C10428,Home,Vacuum Filter,2,32.09,0.11,5.61,15.65,0,Card,64.18,7.06,57.12,31.3,20.21
O2025000750,2025-05-10,2025-05-01,West,Marketplace,C10751,Apparel,Leggings,2,32.65,0.03,6.82,18.55,0,Card,65.3,1.96,63.34,37.1,19.42
O2025000751,2025-05-11,2025-05-01,Southeast,Website,C10296,Home,LED Lamp,2,47.27,0.12,3.91,22.98,0,Card,94.54,11.34,83.2,45.96,33.33
O2025000752,2025-05-11,2025-05-01,Southwest,Website,C10737,Sports,Resistance Bands,4,18.74,0.12,6.27,9.92,0,Card,74.96,9.0,65.96,39.68,20.01
O2025000753,2025-05-11,2025-05-01,Southwest,Website,C10296,Apparel,Hoodie,3,16.91,0.03,3.56,7.33,1,Card,50.73,1.52,49.21,21.99,23.66
O2025000754,2025-05-11,2025-05-01,Southeast,Marketplace,C10854,Apparel,Leggings,4,24.19,0.06,7.29,11.46,0,Apple Pay,96.76,5.81,90.95,45.84,37.82
O2025000755,2025-05-11,2025-05-01,Midwest,Website,C10861,Electronics,Wireless Earbuds,2,58.09,0.08,7.12,34.06,0,Card,116.18,9.29,106.89,68.12,31.65
O2025000756,2025-05-12,2025-05-01,Southwest,Website,C10467,Beauty,Sunscreen,3,27.35,0.07,5.03,11.9,0,PayPal,82.05,5.74,76.31,35.7,35.58
O2025000757,2025-05-12,2025-05-01,Midwest,Marketplace,C10779,Home,LED Lamp,4,39.35,0.23,4.5,16.61,0,Card,157.4,36.2,121.2,66.44,50.26
O2025000758,2025-05-12,2025-05-01,Northeast,Website,C10469,Pet,Cat Litter,2,17.26,0.07,5.34,7.16,0,PayPal,34.52,2.42,32.1,14.32,12.44
O2025000759,2025-05-12,2025-05-01,West,Retail Partner,C10443,Home,LED Lamp,1,53.91,0.08,3.82,21.61,0,Card,53.91,4.31,49.6,21.61,24.17
O2025000760,2025-05-13,2025-05-01,West,Website,C10022,Electronics,Bluetooth Speaker,3,47.47,0.08,2.73,20.39,0,Card,142.41,11.39,131.02,61.17,67.12
O2025000761,2025-05-13,2025-05-01,Northeast,Website,C10336,Home,LED Lamp,3,43.17,0.0,3.62,18.02,0,Card,129.51,0.0,129.51,54.06,71.83
O2025000762,2025-05-13,2025-05-01,West,Website,C10461,Electronics,Smart Watch,3,65.3,0.06,7.03,28.33,1,Card,195.9,11.75,184.15,84.99,92.13
O2025000763,2025-05-13,2025-05-01,Midwest,Website,C10115,Pet,Cat Litter,3,18.01,0.0,5.0,8.68,0,Card,54.03,0.0,54.03,26.04,22.99
O2025000764,2025-05-14,2025-05-01,Northeast,Website,C10507,Home,Air Fryer,1,53.83,0.1,3.12,29.09,0,PayPal,53.83,5.38,48.45,29.09,16.24
O2025000765,2025-05-15,2025-05-01,West,Website,C10325,Beauty,Vitamin C Serum,1,37.76,0.0,2.5,21.27,0,PayPal,37.76,0.0,37.76,21.27,13.99
O2025000766,2025-05-15,2025-05-01,Midwest,Marketplace,C10826,Home,Air Fryer,3,41.72,0.04,4.6,21.47,0,Apple Pay,125.16,5.01,120.15,64.41,51.14
O2025000767,2025-05-15,2025-05-01,Southwest,Website,C10177,Home,Air Fryer,2,47.38,0.11,2.5,19.92,0,Card,94.76,10.42,84.34,39.84,42.0
O2025000768,2025-05-15,2025-05-01,West,Marketplace,C10796,Home,Storage Bins,2,16.06,0.03,5.6,9.06,0,Card,32.12,0.96,31.16,18.12,7.44
O2025000769,2025-05-15,2025-05-01,Midwest,Website,C10741,Home,Vacuum Filter,2,41.78,0.0,5.23,22.25,0,Card,83.56,0.0,83.56,44.5,33.83
O2025000770,2025-05-16,2025-05-01,Northeast,Website,C10056,Pet,Pet Shampoo,3,20.76,0.16,8.59,11.75,0,Card,62.28,9.96,52.32,35.25,8.48
O2025000771,2025-05-16,2025-05-01,West,Retail Partner,C10662,Electronics,Bluetooth Speaker,2,44.71,0.0,1.9,24.64,0,Card,89.42,0.0,89.42,49.28,38.24
O2025000772,2025-05-16,2025-05-01,Southwest,Retail Partner,C10127,Pet,Chew Toy,3,23.37,0.09,3.89,10.29,0,PayPal,70.11,6.31,63.8,30.87,29.04
O2025000773,2025-05-16,2025-05-01,West,Marketplace,C10359,Home,Storage Bins,5,26.51,0.14,3.26,15.73,0,PayPal,132.55,18.56,113.99,78.65,32.08
O2025000774,2025-05-16,2025-05-01,Southeast,Retail Partner,C10344,Electronics,Wireless Earbuds,1,76.87,0.02,2.13,42.78,0,PayPal,76.87,1.54,75.33,42.78,30.42
O2025000775,2025-05-16,2025-05-01,West,Website,C10116,Electronics,Smart Watch,2,52.56,0.0,5.0,24.45,0,Card,105.12,0.0,105.12,48.9,51.22
O2025000776,2025-05-16,2025-05-01,West,Website,C10701,Apparel,Socks Pack,1,20.26,0.2,3.87,11.23,0,Apple Pay,20.26,4.05,16.21,11.23,1.11
O2025000777,2025-05-17,2025-05-01,Southeast,Website,C10654,Electronics,Wireless Earbuds,3,52.95,0.05,8.55,25.65,0,Card,158.85,7.94,150.91,76.95,65.41
O2025000778,2025-05-17,2025-05-01,Southeast,Website,C10149,Home,LED Lamp,1,42.56,0.13,5.26,17.91,0,Card,42.56,5.53,37.03,17.91,13.86
O2025000779,2025-05-17,2025-05-01,Southeast,Marketplace,C10357,Apparel,Hoodie,1,20.29,0.07,4.04,10.68,0,Afterpay,20.29,1.42,18.87,10.68,4.15
O2025000780,2025-05-17,2025-05-01,Northeast,Website,C10696,Electronics,Bluetooth Speaker,1,41.28,0.11,9.4,24.71,1,PayPal,41.28,4.54,36.74,24.71,2.63
O2025000781,2025-05-17,2025-05-01,Southeast,Website,C10654,Home,LED Lamp,3,40.0,0.0,3.96,21.32,0,PayPal,120.0,0.0,120.0,63.96,52.08
O2025000782,2025-05-17,2025-05-01,Southeast,Marketplace,C10533,Home,LED Lamp,1,54.61,0.03,4.69,31.87,0,Afterpay,54.61,1.64,52.97,31.87,16.41
O2025000783,2025-05-17,2025-05-01,Northeast,Website,C10508,Apparel,Athletic Tee,3,28.44,0.02,4.98,12.5,0,Card,85.32,1.71,83.61,37.5,41.13
